date,max_temp
2011-05-25,0.042029
2014-12-09,1.680858
2017-04-21,0.094089
2011-02-14,0.478356
2011-09-14,0.089785
2011-03-09,0.026045
2017-06-29,0.688172
2011-06-03,0.51527
2011-11-05,0.899324
2011-05-12,0.047624
2011-02-01,0.064595
2011-01-10,0.034367
2014-07-18,0.102446
2011-09-01,0.465924
2017-07-10,0.00096
2014-09-23,0.004932
2011-08-30,0.006461
2011-10-21,0.017691
2011-06-07,0.054447
2011-11-14,3.52908
2014-02-05,0.065263
2014-09-10,0.359224
2017-06-01,0.011702
2017-04-18,0.420302
2011-09-12,0.020702
2011-11-29,0.57038
2011-02-16,0.047458
2011-05-10,0.048886
2014-04-09,0.097563
2014-11-18,0.352111
2014-06-05,0.109385
2014-04-21,0.151734
2014-11-27,0.021606
2011-02-03,0.002593
2014-07-30,0.025893
2017-07-14,0.081645
2011-12-29,9.869461
2017-06-16,0.002072
2014-09-05,0.005157
2014-04-23,0.03976
2011-05-16,0.049225
2017-02-10,0.973093
2011-06-09,0.054665
2011-03-03,0.003202
2017-12-27,0.022403
2017-11-29,0.083728
2014-04-10,0.012738
2014-10-30,0.237188
2014-03-27,0.360801
2011-12-16,9.933465
2011-11-23,0.042769
2017-02-07,0.305916
2011-03-29,0.002762
2014-11-25,1.396646
2014-06-09,0.090023
2011-07-21,0.102205
2014-06-30,0.342804
2011-08-09,0.63979
2011-02-21,0.119606
2017-07-05,0.269136
2014-12-29,2.329236
2014-05-05,0.472352
2014-11-12,0.038604
2017-08-18,0.030656
2014-09-01,0.018302
2014-04-07,0.014909
2014-05-29,0.163253
2017-06-09,0.004724
2014-01-30,0.050607
2011-12-27,0.892457
2017-03-16,0.147775
2011-09-21,0.523748
2014-02-25,0.010575
2011-04-21,0.02005
2014-03-18,0.043296
2011-12-07,0.157916
2017-01-12,0.018776
2014-05-14,0.04445
2014-11-21,0.110453
2017-03-29,0.478624
2017-02-16,0.027371
2014-08-07,1.528982
2014-02-12,0.137632
2014-07-07,0.499138
2017-12-29,0.722388
2014-12-18,0.101395
2011-03-07,0.034201
2017-10-12,0.00532
2014-07-23,0.033533
2011-11-10,0.011242
2014-05-16,0.073419
2011-12-05,0.06495
2017-07-07,0.100082
2011-05-27,0.0062
2017-12-12,0.210291
2014-07-10,0.013637
2017-06-10,0.000945
2011-08-18,0.037725
2011-02-23,0.069868
2014-03-07,0.16597
2011-03-23,0.118375
2014-04-16,0.22709
2011-12-12,0.080232
2011-05-09,1.210719
2017-04-27,0.535085
2014-07-14,0.141758
2011-01-07,2.76521
2011-07-12,0.221358
2017-06-21,0.019875
2011-08-05,0.257131
2014-03-10,0.883987
2017-08-10,0.397765
2017-05-23,0.115995
2014-08-29,0.003711
2014-05-09,0.185977
2014-06-23,0.072826
2011-04-27,0.243962
2011-07-01,0.016172
2011-12-23,0.350422
2014-03-14,0.144321
2014-12-30,0.010357
2014-03-12,0.036032
2011-08-16,0.06626
2014-05-12,0.031411
2014-12-10,0.03134
2011-06-30,0.481332
2017-09-01,0.077245
2011-08-03,0.10324
2011-07-25,0.362244
2014-11-03,0.255798
2014-04-01,0.034648
2011-10-18,0.9631
2011-07-14,0.079176
2017-06-07,0.001594
2014-05-30,0.169797
2014-06-03,0.559473
2014-01-29,0.010896
2011-03-25,0.004538
2011-10-05,0.153111
2011-12-01,0.093247
2014-04-25,0.002004
2011-06-21,0.03087
2011-05-18,0.31229
2014-09-12,0.04227
2011-11-30,0.041849
2017-08-14,0.129224
2011-01-18,0.032384
2011-03-14,1.27888
2014-10-14,0.055775
2011-04-12,0.155332
2014-09-09,0.168012
2011-08-01,0.786251
2017-07-03,0.060689
2017-12-18,0.058121
2014-07-25,0.073727
2017-01-05,0.170497
2014-11-10,0.056349
2011-01-27,0.002776
2011-08-25,0.205263
2017-10-16,0.000715
2017-06-12,0.061112
2011-11-09,0.003577
2017-12-21,0.015115
2017-08-16,0.019367
2011-01-14,0.283659
2011-09-05,0.469254
2014-02-07,0.041986
2011-08-12,0.281273
2011-07-29,0.035504
2011-03-30,0.162139
2017-04-25,0.037493
2014-05-23,0.072565
2017-11-09,0.002539
2011-10-27,0.963351
2014-10-29,0.135013
2011-06-23,0.026309
2017-05-05,0.084501
2011-09-07,0.361593
2011-07-18,0.011644
2011-04-07,0.482964
2014-03-21,0.108145
2011-10-14,0.041068
2014-06-10,0.008387
2014-03-03,0.054036
2011-12-30,0.023141
2011-07-05,0.008849
2014-02-18,3.081845
2011-08-23,0.409858
2014-07-29,0.135359
2014-10-01,1.042137
2017-04-07,0.010561
2011-04-18,0.318793
2017-06-14,0.13976
2011-08-10,0.019382
2011-07-07,0.216221
2011-01-12,0.031393
2011-04-05,17.360582
2011-06-01,0.031104
2011-10-25,0.011554
2011-09-27,0.001613
2011-12-21,0.866168
2011-11-18,0.02629
2017-08-07,0.052006
2014-02-14,0.145515
2011-05-30,0.640194
2011-02-09,0.115216
2014-08-21,0.112915
2011-10-12,0.186149
2017-05-18,0.046507
2014-08-01,0.128878
2011-11-07,0.079202
2011-04-29,0.105367
2014-10-21,0.156172
2014-06-25,0.093876
2017-01-25,0.506312
2017-02-09,0.840043
2011-03-21,0.018284
2014-12-12,0.111831
2009-11-13,0.089961
2012-12-06,0.082853
2012-06-11,6.310077
2009-06-26,0.644468
2018-03-13,0.131235
2009-07-06,0.291623
2012-02-24,0.152138
2012-01-31,0.008456
2009-10-20,0.024449
2015-03-17,0.12902
2015-10-26,0.041338
2009-09-22,0.107225
2015-06-24,0.374934
2015-07-22,0.093821
2018-06-06,0.004291
2009-05-20,0.75011
2009-06-13,1.143992
2015-02-11,0.2567
2012-03-06,0.039052
2012-09-11,0.039589
2009-11-02,0.002009
2015-10-15,0.043396
2015-06-15,1.81559
2012-01-20,0.028004
2009-12-17,0.024442
2009-06-24,0.03802
2009-11-26,0.114815
2012-07-19,0.009592
2015-05-15,0.006009
2012-10-02,0.010922
2009-04-08,0.147407
2015-07-13,0.047495
2009-12-04,0.970949
2009-02-19,0.00487
2015-08-28,0.172508
2012-10-17,0.057728
2012-02-02,0.01935
2018-08-17,0.007258
2012-05-08,0.070668
2018-05-31,0.13641
2018-06-28,0.175049
2018-07-17,0.312148
2012-03-19,0.008672
2015-02-26,1.560707
2018-02-28,0.015483
2012-06-04,0.161357
2012-06-26,0.164989
2009-03-24,0.001426
2009-02-20,0.414173
2012-09-28,0.345376
2018-11-22,0.045511
2012-07-20,0.307776
2015-05-06,0.12538
2009-06-15,0.966724
2015-03-19,0.057022
2009-01-17,0.886075
2012-05-31,0.271579
2009-07-08,1.207902
2015-04-28,6.525539
2015-08-04,0.404458
2015-02-20,0.672668
2018-02-13,0.047269
2018-01-17,0.073624
2012-08-08,0.531805
2018-10-22,0.050542
2015-09-11,0.046972
2012-09-02,0.20017
2009-04-06,0.283453
2009-06-02,0.4633
2009-05-31,0.774085
2012-08-13,0.031512
2018-12-19,0.011511
2015-04-02,0.03549
2015-10-06,0.041004
2012-09-20,0.002377
2009-11-11,0.030406
2015-09-17,0.247295
2018-06-22,0.034576
2015-07-28,0.00803
2009-05-13,0.873201
2009-01-06,0.541394
2015-06-06,0.099415
2012-11-26,0.592654
2018-12-20,0.038439
2018-08-20,0.010286
2015-09-04,0.039702
2015-05-22,6.452582
2009-04-20,0.011901
2009-08-19,1.127483
2015-03-24,0.824345
2009-11-20,0.020045
2015-05-04,0.013443
2018-12-13,0.004666
2012-07-02,0.017709
2009-08-06,0.342794
2018-01-04,0.003387
2015-01-08,0.450878
2009-03-20,0.137125
2015-09-15,0.017447
2012-05-28,0.228585
2012-05-02,0.242124
2009-01-13,0.105792
2012-03-26,0.104722
2015-06-26,0.206498
2018-09-11,0.16696
2015-01-13,11.73181
2009-06-17,1.799361
2012-10-22,0.004369
2009-04-15,0.027372
2009-12-24,0.005062
2009-05-26,1.342073
2015-03-13,0.295479
2018-06-13,0.038433
2012-07-31,0.138049
2018-11-15,0.098566
2009-08-17,0.149502
2009-10-08,0.001297
2009-06-04,1.435253
2015-11-11,0.014407
2009-03-19,0.081461
2012-04-17,0.478496
2009-08-04,0.262307
2012-06-22,0.306377
2012-01-06,0.296183
2009-12-28,4.885714
2012-03-02,0.401855
2015-05-08,0.136239
2009-07-31,0.743121
2009-02-11,0.032465
2015-04-24,0.259185
2015-11-26,0.003546
2009-06-08,0.456729
2018-12-26,0.077084
2009-05-22,0.051944
2009-10-19,0.083158
2015-11-06,0.242651
2015-12-15,0.118673
2015-07-08,0.060499
2012-10-19,0.380948
2015-10-20,0.028486
2009-02-26,0.046668
2009-08-28,0.05009
2018-08-08,0.026958
2009-10-06,0.019923
2012-03-28,0.276637
2009-12-02,0.393572
2012-05-24,0.16657
2009-07-20,0.481753
2009-03-26,0.104269
2018-08-28,0.001078
2009-06-19,0.351684
2012-02-20,0.025167
2018-02-26,0.040651
2012-09-04,0.007546
2012-04-24,0.113759
2015-03-26,0.057137
2012-01-19,0.005012
2012-03-15,0.020345
2012-06-19,0.226114
2009-05-11,0.152636
2012-05-04,0.046418
2015-01-19,0.133747
2015-11-02,1.385247
2018-12-04,0.093291
2018-03-22,0.022048
2015-06-19,0.143355
2012-08-02,0.036397
2012-01-04,0.012594
2018-06-20,0.0677
2018-01-19,0.030116
2009-08-26,0.377067
2009-10-17,0.429004
2015-08-17,0.118452
2009-04-24,0.003651
2012-12-20,0.11085
2015-02-04,0.131793
2012-08-20,0.596971
2009-08-13,0.034249
2009-02-17,0.208317
2015-02-02,0.022659
2018-05-15,0.145254
2012-07-17,0.008319
2012-02-08,0.196489
2018-07-06,0.010301
2009-05-19,0.749489
2009-10-28,0.245178
2015-07-24,0.196764
2009-03-17,5.740743
2015-07-02,0.344903
2012-01-17,0.178469
2009-07-22,0.028256
2012-04-11,1.726316
2012-09-08,0.804327
2015-05-19,0.060209
2012-03-20,0.103298
2009-05-06,0.365303
2018-03-06,0.047245
2009-10-15,0.347108
2012-06-15,0.154571
2009-12-11,0.506893
2009-11-08,0.256984
2009-04-13,0.015146
2009-05-28,0.02709
2018-03-26,0.062888
2015-06-02,0.493262
2012-11-06,0.003868
2009-08-24,0.04091
2012-01-26,0.031219
2015-04-13,0.280863
2009-09-17,0.050473
2012-03-22,0.017006
2012-11-13,0.069793
2015-05-28,0.099474
2009-05-15,0.062523
2015-05-26,0.198378
2012-07-11,3.227388
2012-07-24,0.042542
2012-06-08,0.118756
2009-08-11,0.634468
2015-12-17,2.149486
2012-01-13,0.071982
2009-10-02,0.014183
2009-09-04,0.002183
2009-01-15,0.119526
2012-09-06,33.788014
2015-03-11,0.101373
2015-08-26,0.011756
2012-06-13,0.039334
2009-05-04,0.131249
2015-11-20,0.042123
2015-12-04,0.076158
2009-10-26,0.060784
2009-12-22,0.04076
2015-12-28,0.10222
2012-08-22,0.384918
2012-10-20,0.611614
2009-07-24,0.85403
2009-01-24,0.181243
2015-05-20,1.349302
2018-05-02,0.015022
2012-12-11,0.092158
2012-02-04,0.014417
2015-10-22,0.133527
2009-09-02,0.036736
2012-09-24,2.900985
2012-07-26,0.052412
2018-07-13,0.06836
2009-01-20,0.074161
2009-04-17,0.272996
2012-01-11,0.012626
2012-07-06,0.036051
2015-01-20,0.005688
2012-10-24,14.409326
2012-06-20,1.67766
2009-11-17,0.02416
2009-07-13,4.630519
2009-03-28,0.004736
2009-07-15,0.454012
2015-06-22,0.119317
2012-04-04,0.04704
2012-02-28,0.094533
2015-03-02,0.117373
2015-08-31,0.184917
2009-09-28,0.002726
2009-11-19,0.002702
2009-04-28,0.893233
2015-03-06,0.009942
2012-05-22,2.273838
2012-02-15,0.005059
2009-08-20,0.239761
2012-10-11,0.15263
2015-11-19,0.006649
2012-01-24,0.011518
2009-09-15,0.03149
2009-11-06,0.223417
2012-08-31,0.009698
2009-07-02,0.202469
2015-08-13,2.225909
2015-04-15,0.014253
2009-06-11,0.352768
2009-05-08,0.239987
2015-07-20,0.014531
2018-07-04,0.020394
2009-12-31,0.074643
2012-11-28,2.261208
2018-11-08,0.073461
2015-12-02,2.211565
2018-02-20,0.008823
2015-02-19,0.219887
2009-08-31,0.004757
2009-07-28,0.217276
2009-09-24,0.643452
2012-11-15,0.200565
2018-05-08,1.660727
2009-10-22,0.010184
2018-02-19,0.019932
2018-07-11,0.570191
2015-06-17,0.067096
2012-04-02,0.255322
2009-01-26,0.008727
2015-06-08,0.01814
2009-03-31,55.917325
2012-08-17,0.196461
2015-06-04,0.111827
2012-04-26,0.118672
2009-06-22,1.147386
2015-04-17,0.674306
2009-07-17,0.82673
2015-01-22,0.213926
2012-09-13,0.004213
2015-10-02,0.897478
2015-04-20,0.092434
2012-02-17,0.059742
2012-04-13,0.107034
2009-03-13,0.048889
2012-11-20,0.002503
2016-12-27,0.584446
2016-09-07,0.041117
2013-05-29,1.423859
2013-05-10,0.707646
2013-08-23,0.139909
2013-02-21,0.056026
2016-04-07,0.199746
2016-08-09,0.079562
2013-03-14,0.018529
2016-11-16,0.084047
2019-03-27,0.016058
2010-06-10,0.399898
2013-02-05,0.265223
2010-07-03,0.256935
2016-07-25,0.017495
2010-03-01,0.011614
2019-12-09,0.27
2013-12-27,0.034614
2019-09-23,0.105952
2019-06-14,0.026944
2010-07-27,0.006102
2019-12-05,2.991596
2013-03-27,0.000933
2013-06-07,0.192535
2013-06-03,0.149381
2010-07-29,0.011685
2016-09-05,0.408877
2016-05-23,0.064459
2010-12-14,0.142076
2010-11-23,0.041737
2010-06-21,0.086983
2013-08-07,0.015552
2019-05-29,0.007139
2019-03-18,0.211436
2010-04-05,0.02024
2010-12-01,0.021632
2010-03-27,0.118945
2013-11-25,0.048774
2010-11-10,0.097511
2019-03-21,0.246572
2013-05-30,6.305983
2016-07-16,0.015235
2016-10-12,0.029142
2013-09-03,0.040002
2010-04-29,0.801244
2013-06-25,0.679138
2016-07-18,0.432923
2016-05-12,0.063203
2010-08-18,0.111702
2010-02-23,0.169103
2010-03-16,0.114785
2019-07-25,0.097916
2010-10-09,0.005634
2013-07-29,0.031964
2010-12-05,0.002769
2019-02-25,0.015984
2016-04-27,0.040359
2016-09-01,0.038066
2010-07-05,0.005042
2013-06-12,0.001681
2019-04-30,0.006135
2010-08-05,6.935071
2010-02-10,0.140829
2013-05-03,0.235007
2010-12-29,0.168295
2010-03-03,0.006482
2010-04-16,0.028229
2016-01-12,0.034361
2013-06-14,0.024565
2019-06-18,0.03394
2010-09-30,0.233853
2019-11-21,0.002188
2010-07-07,0.514373
2013-04-27,0.791672
2010-12-16,0.007279
2019-06-03,0.005111
2016-04-29,0.023183
2013-04-03,0.192755
2013-03-05,0.020518
2013-08-29,0.019491
2013-07-01,0.020478
2016-05-18,0.286625
2010-03-29,0.009453
2013-09-10,0.723503
2010-12-03,0.201859
2013-12-23,0.043724
2010-04-27,0.216345
2010-06-23,0.409891
2019-06-27,0.006995
2010-08-16,0.304993
2013-01-18,0.006224
2010-10-07,0.208664
2013-07-30,0.946683
2010-09-09,0.076372
2016-12-29,20.210295
2013-03-21,0.040559
2010-12-10,0.719648
2010-01-05,0.668404
2016-05-09,0.005463
2010-08-03,0.339214
2013-06-27,4.188762
2016-02-12,0.024822
2016-01-27,0.063481
2016-09-23,0.00581
2016-06-10,0.003815
2013-09-09,0.16924
2013-07-12,0.201731
2013-08-27,0.006538
2013-10-07,0.011998
2010-10-18,0.441757
2010-01-07,0.573765
2013-02-12,0.834501
2010-06-14,0.226825
2013-05-23,0.065963
2010-12-21,1.029316
2010-03-10,0.237742
2010-07-09,0.015456
2016-11-25,0.01293
2010-02-09,0.225867
2013-08-14,0.041825
2010-10-05,0.819869
2010-06-01,0.102105
2016-09-09,0.030297
2010-05-10,0.10886
2019-10-10,0.121076
2016-11-30,0.009935
2016-04-12,0.010131
2013-08-01,0.377754
2010-10-29,0.012255
2019-04-16,0.008691
2013-07-09,3.818492
2016-02-09,0.151916
2016-11-10,0.131889
2013-05-14,0.19698
2013-04-09,0.024282
2013-01-03,0.35922
2010-06-05,0.99696
2013-12-16,0.032068
2010-11-09,0.500071
2013-12-12,0.173292
2016-03-29,0.007811
2010-06-29,0.017787
2010-08-25,0.192818
2016-04-23,0.025646
2010-01-27,0.019215
2013-10-16,0.066235
2010-03-23,1.672162
2010-01-29,0.065122
2013-03-25,0.331131
2016-01-14,0.340954
2013-04-30,0.184084
2016-10-27,0.060406
2019-02-05,0.518092
2013-08-16,0.564934
2019-05-27,0.157558
2010-06-16,1.547175
2016-05-05,0.066633
2013-08-12,0.061331
2019-10-29,0.001271
2010-09-07,0.113774
2010-03-12,0.463141
2019-07-23,0.800435
2016-02-03,0.083295
2010-06-03,0.042153
2010-10-27,0.208715
2019-01-16,0.046297
2010-12-23,0.007279
2016-10-21,0.094602
2013-05-27,0.014315
2016-09-14,0.002489
2010-12-30,2.9048
2016-06-29,2.1691
2010-02-18,0.026405
2010-08-23,0.153191
2016-10-14,0.07407
2019-09-16,0.105952
2013-11-07,0.158913
2013-01-29,0.001247
2013-03-01,0.085058
2010-05-14,0.335792
2016-12-14,1.166889
2010-06-07,0.020073
2016-11-09,0.036006
2010-01-25,0.010769
2010-07-30,0.799709
2019-09-05,0.030478
2016-01-18,0.54637
2010-02-05,0.267508
2010-10-01,0.278131
2010-09-03,0.309985
2013-09-23,0.432446
2016-11-18,0.09827
2010-04-21,0.214547
2010-03-30,0.803498
2010-05-16,0.04835
2013-04-05,0.047074
2013-01-14,0.271909
2016-12-05,1.93821
2016-09-21,0.072604
2016-07-21,0.008941
2010-09-05,0.06575
2016-12-01,0.047431
2013-07-03,1.346763
2019-12-16,0.022
2010-05-03,0.015042
2010-10-25,0.020151
2016-10-18,0.097031
2010-09-29,0.034286
2016-01-29,0.028709
2010-06-18,0.074538
2019-06-12,0.034434
2013-01-23,17.960973
2013-12-05,3.518269
2010-08-21,0.018284
2016-07-05,0.037707
2016-06-03,0.009156
2010-10-12,0.093252
2010-09-14,0.161205
2016-05-10,0.20627
2013-08-05,0.360383
2010-05-12,0.423064
2013-10-21,0.202007
2016-06-16,0.017396
2013-01-10,0.078579
2013-06-10,0.003661
2010-11-29,0.002781
2013-12-14,0.06309
2013-04-23,1.503761
2013-09-27,0.029232
2013-10-23,0.00865
2010-01-12,0.144418
2010-06-09,2.560916
2019-01-29,0.02107
2010-11-18,0.111907
2013-02-07,0.14961
2016-01-21,0.06624
2013-10-10,0.134671
2016-07-07,0.069109
2010-04-30,0.591533
2010-09-27,0.251554
2016-12-23,0.372198
2010-11-05,0.019955
2010-05-25,0.483502
2010-07-21,0.009382
2016-05-03,1.051454
2013-11-27,0.078234
2019-08-23,0.009553
2019-11-29,0.006755
2016-03-03,0.438976
2010-02-01,0.411993
2013-07-23,0.003837
2010-06-30,0.21267
2016-01-05,7.980732
2016-05-16,0.006867
2010-04-14,0.573667
2010-05-07,0.024846
2016-06-21,0.106711
2019-03-01,0.116077
2016-11-14,0.008028
2013-07-10,0.121227
2010-12-07,0.116467
2013-10-01,0.140232
2016-02-18,0.072814
2010-04-01,0.278779
2010-02-25,0.186869
2013-08-30,0.253169
2010-10-21,0.030958
2010-03-18,0.002836
2010-09-23,0.06756
2016-02-10,0.40544
2013-09-25,0.189425
2010-11-16,0.138062
2016-11-23,0.117989
2010-07-12,0.018735
2010-02-12,0.161981
2016-10-07,0.067998
2013-01-07,0.091676
2016-09-12,0.510933
2010-11-03,0.183421
2013-04-25,0.006246
2016-08-03,0.031067
2013-01-21,0.037419
2013-12-18,0.038365
2016-03-14,0.007921
2013-06-05,0.300238
2010-02-16,0.250243
2016-02-23,0.055162
2010-04-12,0.038457
2010-03-09,0.188923
2010-09-21,0.037133
2010-11-12,0.030314
2013-06-18,0.018674
2010-09-01,0.532656
2013-12-10,0.005676
2010-05-29,0.198279
2010-02-03,0.166828
2013-07-25,0.097414
2013-01-30,0.080949
2013-02-25,0.001096
2013-06-21,0.118138
2016-03-09,0.679478
2013-02-27,0.004358
2010-04-23,0.036659
2019-08-12,0.008462
2010-12-09,0.041905
2010-05-18,2.473115
2010-09-10,0.013789
2013-03-12,0.331131
2010-08-09,0.013112
2013-02-14,0.377335
2016-04-25,0.182922
2016-03-10,0.092174
2016-02-05,0.46336
2019-07-30,0.291905
2013-10-30,0.006376
2010-05-05,0.616975
2013-11-18,0.016796
2010-07-01,0.492134
2010-11-25,0.013509
2016-06-23,0.089451
2013-12-09,0.380692
2013-02-01,0.01024
